ID,KEY,COUNT,AVG_POSITION
107375,JURISPRUDENCIA-SELECIONADA-107375,4,5.0
107361,JURISPRUDENCIA-SELECIONADA-107361,4,2.75
15024,JURISPRUDENCIA-SELECIONADA-15024,4,2.25
122137,JURISPRUDENCIA-SELECIONADA-122137,4,5.5
39210,JURISPRUDENCIA-SELECIONADA-39210,4,1.0
81314,JURISPRUDENCIA-SELECIONADA-81314,4,2.25
117999,JURISPRUDENCIA-SELECIONADA-117999,4,1.0
59296,JURISPRUDENCIA-SELECIONADA-59296,4,3.25
72558,JURISPRUDENCIA-SELECIONADA-72558,4,4.0
42659,JURISPRUDENCIA-SELECIONADA-42659,4,1.75
58335,JURISPRUDENCIA-SELECIONADA-58335,4,1.75
58300,JURISPRUDENCIA-SELECIONADA-58300,4,1.25
136440,JURISPRUDENCIA-SELECIONADA-136440,4,1.75
13649,JURISPRUDENCIA-SELECIONADA-13649,4,2.0
13655,JURISPRUDENCIA-SELECIONADA-13655,4,6.25
57716,JURISPRUDENCIA-SELECIONADA-57716,4,3.0
57683,JURISPRUDENCIA-SELECIONADA-57683,4,2.5
57659,JURISPRUDENCIA-SELECIONADA-57659,4,3.0
13671,JURISPRUDENCIA-SELECIONADA-13671,4,3.0
14781,JURISPRUDENCIA-SELECIONADA-14781,4,3.75
147747,JURISPRUDENCIA-SELECIONADA-147747,4,1.0
13702,JURISPRUDENCIA-SELECIONADA-13702,4,2.0
56316,JURISPRUDENCIA-SELECIONADA-56316,4,5.0
137130,JURISPRUDENCIA-SELECIONADA-137130,4,2.25
1373,JURISPRUDENCIA-SELECIONADA-1373,4,2.5
59938,JURISPRUDENCIA-SELECIONADA-59938,4,5.25
60202,JURISPRUDENCIA-SELECIONADA-60202,4,8.5
43306,JURISPRUDENCIA-SELECIONADA-43306,4,1.0
42397,JURISPRUDENCIA-SELECIONADA-42397,4,1.5
132860,JURISPRUDENCIA-SELECIONADA-132860,4,2.0
64228,JURISPRUDENCIA-SELECIONADA-64228,4,5.0
133054,JURISPRUDENCIA-SELECIONADA-133054,4,3.0
85601,JURISPRUDENCIA-SELECIONADA-85601,4,1.75
85539,JURISPRUDENCIA-SELECIONADA-85539,4,5.0
14883,JURISPRUDENCIA-SELECIONADA-14883,4,5.5
119534,JURISPRUDENCIA-SELECIONADA-119534,4,2.75
80952,JURISPRUDENCIA-SELECIONADA-80952,4,1.25
133779,JURISPRUDENCIA-SELECIONADA-133779,4,4.0
62832,JURISPRUDENCIA-SELECIONADA-62832,4,1.75
118514,JURISPRUDENCIA-SELECIONADA-118514,4,4.0
134400,JURISPRUDENCIA-SELECIONADA-134400,4,8.75
6237,JURISPRUDENCIA-SELECIONADA-6237,4,2.75
118500,JURISPRUDENCIA-SELECIONADA-118500,4,2.25
80970,JURISPRUDENCIA-SELECIONADA-80970,4,3.5
14868,JURISPRUDENCIA-SELECIONADA-14868,4,5.75
14859,JURISPRUDENCIA-SELECIONADA-14859,4,3.5
13541,JURISPRUDENCIA-SELECIONADA-13541,4,2.75
118423,JURISPRUDENCIA-SELECIONADA-118423,4,4.25
43261,JURISPRUDENCIA-SELECIONADA-43261,4,5.5
82570,JURISPRUDENCIA-SELECIONADA-82570,4,1.25
64929,JURISPRUDENCIA-SELECIONADA-64929,4,2.0
84935,JURISPRUDENCIA-SELECIONADA-84935,4,4.25
142364,JURISPRUDENCIA-SELECIONADA-142364,4,2.25
45865,JURISPRUDENCIA-SELECIONADA-45865,4,1.0
14248,JURISPRUDENCIA-SELECIONADA-14248,4,1.5
14250,JURISPRUDENCIA-SELECIONADA-14250,4,3.25
126942,JURISPRUDENCIA-SELECIONADA-126942,4,3.0
50525,JURISPRUDENCIA-SELECIONADA-50525,4,4.0
14497,JURISPRUDENCIA-SELECIONADA-14497,4,3.25
14268,JURISPRUDENCIA-SELECIONADA-14268,4,1.0
49845,JURISPRUDENCIA-SELECIONADA-49845,4,3.0
142787,JURISPRUDENCIA-SELECIONADA-142787,4,1.0
49578,JURISPRUDENCIA-SELECIONADA-49578,4,2.75
49001,JURISPRUDENCIA-SELECIONADA-49001,4,1.75
143040,JURISPRUDENCIA-SELECIONADA-143040,4,6.5
143282,JURISPRUDENCIA-SELECIONADA-143282,4,7.75
48702,JURISPRUDENCIA-SELECIONADA-48702,4,2.5
143940,JURISPRUDENCIA-SELECIONADA-143940,4,3.25
14434,JURISPRUDENCIA-SELECIONADA-14434,4,3.0
47913,JURISPRUDENCIA-SELECIONADA-47913,4,3.5
14443,JURISPRUDENCIA-SELECIONADA-14443,4,2.0
45746,JURISPRUDENCIA-SELECIONADA-45746,4,1.0
52275,JURISPRUDENCIA-SELECIONADA-52275,4,3.5
827,JURISPRUDENCIA-SELECIONADA-827,4,5.0
45326,JURISPRUDENCIA-SELECIONADA-45326,4,2.75
55498,JURISPRUDENCIA-SELECIONADA-55498,4,2.0
55237,JURISPRUDENCIA-SELECIONADA-55237,4,4.0
137929,JURISPRUDENCIA-SELECIONADA-137929,4,1.25
116159,JURISPRUDENCIA-SELECIONADA-116159,4,1.5
54860,JURISPRUDENCIA-SELECIONADA-54860,4,3.5
137976,JURISPRUDENCIA-SELECIONADA-137976,4,1.25
44084,JURISPRUDENCIA-SELECIONADA-44084,4,3.0
54815,JURISPRUDENCIA-SELECIONADA-54815,4,1.25
54797,JURISPRUDENCIA-SELECIONADA-54797,4,1.25
127818,JURISPRUDENCIA-SELECIONADA-127818,4,2.25
138821,JURISPRUDENCIA-SELECIONADA-138821,4,2.25
139020,JURISPRUDENCIA-SELECIONADA-139020,4,1.75
54735,JURISPRUDENCIA-SELECIONADA-54735,4,2.5
54302,JURISPRUDENCIA-SELECIONADA-54302,4,2.75
13989,JURISPRUDENCIA-SELECIONADA-13989,4,1.0
127672,JURISPRUDENCIA-SELECIONADA-127672,4,2.0
53003,JURISPRUDENCIA-SELECIONADA-53003,4,2.5
83623,JURISPRUDENCIA-SELECIONADA-83623,4,6.25
11619,JURISPRUDENCIA-SELECIONADA-11619,4,2.75
13277,JURISPRUDENCIA-SELECIONADA-13277,4,3.25
47871,JURISPRUDENCIA-SELECIONADA-47871,4,2.75
130464,JURISPRUDENCIA-SELECIONADA-130464,4,1.75
80118,JURISPRUDENCIA-SELECIONADA-80118,4,1.75
66087,JURISPRUDENCIA-SELECIONADA-66087,4,2.75
69970,JURISPRUDENCIA-SELECIONADA-69970,4,1.0
4025,JURISPRUDENCIA-SELECIONADA-4025,4,2.0
71186,JURISPRUDENCIA-SELECIONADA-71186,4,2.0
14997,JURISPRUDENCIA-SELECIONADA-14997,4,2.25
66344,JURISPRUDENCIA-SELECIONADA-66344,4,1.5
130116,JURISPRUDENCIA-SELECIONADA-130116,4,3.75
11593,JURISPRUDENCIA-SELECIONADA-11593,4,1.0
67879,JURISPRUDENCIA-SELECIONADA-67879,4,5.0
39411,JURISPRUDENCIA-SELECIONADA-39411,4,4.0
80254,JURISPRUDENCIA-SELECIONADA-80254,4,7.0
80316,JURISPRUDENCIA-SELECIONADA-80316,4,1.5
66371,JURISPRUDENCIA-SELECIONADA-66371,4,4.5
65965,JURISPRUDENCIA-SELECIONADA-65965,4,1.5
39216,JURISPRUDENCIA-SELECIONADA-39216,4,2.5
39238,JURISPRUDENCIA-SELECIONADA-39238,4,1.0
130243,JURISPRUDENCIA-SELECIONADA-130243,4,4.0
68907,JURISPRUDENCIA-SELECIONADA-68907,4,2.25
747,JURISPRUDENCIA-SELECIONADA-747,3,1.0
21188,JURISPRUDENCIA-SELECIONADA-21188,3,6.0
834,JURISPRUDENCIA-SELECIONADA-834,3,2.0
140236,JURISPRUDENCIA-SELECIONADA-140236,3,5.0
21190,JURISPRUDENCIA-SELECIONADA-21190,3,4.333333333333334
18105,JURISPRUDENCIA-SELECIONADA-18105,3,10.0
18100,JURISPRUDENCIA-SELECIONADA-18100,3,3.6666666666666665
127677,JURISPRUDENCIA-SELECIONADA-127677,3,1.6666666666666665
31102,JURISPRUDENCIA-SELECIONADA-31102,3,5.666666666666667
31351,JURISPRUDENCIA-SELECIONADA-31351,3,2.333333333333333
18234,JURISPRUDENCIA-SELECIONADA-18234,3,1.0
139711,JURISPRUDENCIA-SELECIONADA-139711,3,1.6666666666666665
18241,JURISPRUDENCIA-SELECIONADA-18241,3,2.0
54316,JURISPRUDENCIA-SELECIONADA-54316,3,6.333333333333333
18099,JURISPRUDENCIA-SELECIONADA-18099,3,1.3333333333333333
31359,JURISPRUDENCIA-SELECIONADA-31359,3,5.0
31111,JURISPRUDENCIA-SELECIONADA-31111,3,1.6666666666666665
31232,JURISPRUDENCIA-SELECIONADA-31232,3,1.3333333333333333
116643,JURISPRUDENCIA-SELECIONADA-116643,3,3.3333333333333335
18182,JURISPRUDENCIA-SELECIONADA-18182,3,1.6666666666666665
130710,JURISPRUDENCIA-SELECIONADA-130710,3,3.3333333333333335
18186,JURISPRUDENCIA-SELECIONADA-18186,3,1.3333333333333333
21191,JURISPRUDENCIA-SELECIONADA-21191,3,5.0
14051,JURISPRUDENCIA-SELECIONADA-14051,3,1.0
39205,JURISPRUDENCIA-SELECIONADA-39205,3,2.0
31192,JURISPRUDENCIA-SELECIONADA-31192,3,3.3333333333333335
18177,JURISPRUDENCIA-SELECIONADA-18177,3,4.666666666666666
31309,JURISPRUDENCIA-SELECIONADA-31309,3,4.0
31080,JURISPRUDENCIA-SELECIONADA-31080,3,7.0
18210,JURISPRUDENCIA-SELECIONADA-18210,3,1.0
18168,JURISPRUDENCIA-SELECIONADA-18168,3,2.666666666666667
122603,JURISPRUDENCIA-SELECIONADA-122603,3,3.3333333333333335
83414,JURISPRUDENCIA-SELECIONADA-83414,3,2.333333333333333
75109,JURISPRUDENCIA-SELECIONADA-75109,3,3.6666666666666665
18218,JURISPRUDENCIA-SELECIONADA-18218,3,4.666666666666666
18207,JURISPRUDENCIA-SELECIONADA-18207,3,1.6666666666666665
76500,JURISPRUDENCIA-SELECIONADA-76500,3,2.0
18265,JURISPRUDENCIA-SELECIONADA-18265,3,1.0
3017,JURISPRUDENCIA-SELECIONADA-3017,3,2.0
30733,JURISPRUDENCIA-SELECIONADA-30733,3,3.6666666666666665
3044,JURISPRUDENCIA-SELECIONADA-3044,3,2.0
131055,JURISPRUDENCIA-SELECIONADA-131055,3,3.0
21160,JURISPRUDENCIA-SELECIONADA-21160,3,2.666666666666667
30372,JURISPRUDENCIA-SELECIONADA-30372,3,2.333333333333333
123891,JURISPRUDENCIA-SELECIONADA-123891,3,2.0
18381,JURISPRUDENCIA-SELECIONADA-18381,3,2.0
21892,JURISPRUDENCIA-SELECIONADA-21892,3,7.333333333333333
18384,JURISPRUDENCIA-SELECIONADA-18384,3,1.0
21896,JURISPRUDENCIA-SELECIONADA-21896,3,1.0
5436,JURISPRUDENCIA-SELECIONADA-5436,3,6.0
30108,JURISPRUDENCIA-SELECIONADA-30108,3,8.333333333333332
21131,JURISPRUDENCIA-SELECIONADA-21131,3,3.3333333333333335
18402,JURISPRUDENCIA-SELECIONADA-18402,3,1.6666666666666665
13114,JURISPRUDENCIA-SELECIONADA-13114,3,5.333333333333333
18415,JURISPRUDENCIA-SELECIONADA-18415,3,3.6666666666666665
123867,JURISPRUDENCIA-SELECIONADA-123867,3,2.666666666666667
101,JURISPRUDENCIA-SELECIONADA-LEGADA-101,3,1.0
55658,JURISPRUDENCIA-SELECIONADA-55658,3,1.6666666666666665
30035,JURISPRUDENCIA-SELECIONADA-30035,3,4.666666666666666
18336,JURISPRUDENCIA-SELECIONADA-18336,3,6.0
18334,JURISPRUDENCIA-SELECIONADA-18334,3,4.333333333333334
122631,JURISPRUDENCIA-SELECIONADA-122631,3,3.3333333333333335
30910,JURISPRUDENCIA-SELECIONADA-30910,3,5.666666666666667
18272,JURISPRUDENCIA-SELECIONADA-18272,3,2.666666666666667
139237,JURISPRUDENCIA-SELECIONADA-139237,3,2.0
14057,JURISPRUDENCIA-SELECIONADA-14057,3,6.0
21862,JURISPRUDENCIA-SELECIONADA-21862,3,1.6666666666666665
54755,JURISPRUDENCIA-SELECIONADA-54755,3,2.0
18290,JURISPRUDENCIA-SELECIONADA-18290,3,2.0
131051,JURISPRUDENCIA-SELECIONADA-131051,3,3.0
31052,JURISPRUDENCIA-SELECIONADA-31052,3,5.666666666666667
18293,JURISPRUDENCIA-SELECIONADA-18293,3,3.0
138996,JURISPRUDENCIA-SELECIONADA-138996,3,2.666666666666667
101159,JURISPRUDENCIA-SELECIONADA-101159,3,5.666666666666667
31030,JURISPRUDENCIA-SELECIONADA-31030,3,5.333333333333333
54764,JURISPRUDENCIA-SELECIONADA-54764,3,2.333333333333333
31008,JURISPRUDENCIA-SELECIONADA-31008,3,1.0
21171,JURISPRUDENCIA-SELECIONADA-21171,3,5.333333333333333
21167,JURISPRUDENCIA-SELECIONADA-21167,3,3.0
21166,JURISPRUDENCIA-SELECIONADA-21166,3,3.3333333333333335
138146,JURISPRUDENCIA-SELECIONADA-138146,3,1.6666666666666665
54849,JURISPRUDENCIA-SELECIONADA-54849,3,1.0
31073,JURISPRUDENCIA-SELECIONADA-31073,3,3.0
83958,JURISPRUDENCIA-SELECIONADA-83958,3,2.333333333333333
127606,JURISPRUDENCIA-SELECIONADA-127606,3,1.0
2127,JURISPRUDENCIA-SELECIONADA-2127,3,1.0
32379,JURISPRUDENCIA-SELECIONADA-32379,3,2.0
125220,JURISPRUDENCIA-SELECIONADA-125220,3,2.0
48995,JURISPRUDENCIA-SELECIONADA-48995,3,5.0
32197,JURISPRUDENCIA-SELECIONADA-32197,3,3.0
109594,JURISPRUDENCIA-SELECIONADA-109594,3,2.666666666666667
32035,JURISPRUDENCIA-SELECIONADA-32035,3,8.0
21794,JURISPRUDENCIA-SELECIONADA-21794,3,3.6666666666666665
49616,JURISPRUDENCIA-SELECIONADA-49616,3,2.0
49669,JURISPRUDENCIA-SELECIONADA-49669,3,1.6666666666666665
14280,JURISPRUDENCIA-SELECIONADA-14280,3,1.0
17885,JURISPRUDENCIA-SELECIONADA-17885,3,3.6666666666666665
21796,JURISPRUDENCIA-SELECIONADA-21796,3,1.6666666666666665
109575,JURISPRUDENCIA-SELECIONADA-109575,3,4.333333333333334
74048,JURISPRUDENCIA-SELECIONADA-74048,3,2.333333333333333
17900,JURISPRUDENCIA-SELECIONADA-17900,3,1.0
49851,JURISPRUDENCIA-SELECIONADA-49851,3,3.3333333333333335
50020,JURISPRUDENCIA-SELECIONADA-50020,3,4.666666666666666
31678,JURISPRUDENCIA-SELECIONADA-31678,3,1.0
74149,JURISPRUDENCIA-SELECIONADA-74149,3,4.333333333333334
70747,JURISPRUDENCIA-SELECIONADA-70747,3,2.0
143412,JURISPRUDENCIA-SELECIONADA-143412,3,1.0
17935,JURISPRUDENCIA-SELECIONADA-17935,3,3.0
129020,JURISPRUDENCIA-SELECIONADA-129020,3,4.666666666666666
32639,JURISPRUDENCIA-SELECIONADA-32639,3,4.0
48055,JURISPRUDENCIA-SELECIONADA-48055,3,6.0
14438,JURISPRUDENCIA-SELECIONADA-14438,3,2.666666666666667
17363,JURISPRUDENCIA-SELECIONADA-17363,3,1.0
144367,JURISPRUDENCIA-SELECIONADA-144367,3,2.0
17368,JURISPRUDENCIA-SELECIONADA-17368,3,5.333333333333333
48278,JURISPRUDENCIA-SELECIONADA-48278,3,3.0
128954,JURISPRUDENCIA-SELECIONADA-128954,3,1.0
144312,JURISPRUDENCIA-SELECIONADA-144312,3,2.0
32608,JURISPRUDENCIA-SELECIONADA-32608,3,2.333333333333333
48635,JURISPRUDENCIA-SELECIONADA-48635,3,5.0
32590,JURISPRUDENCIA-SELECIONADA-32590,3,2.666666666666667
48639,JURISPRUDENCIA-SELECIONADA-48639,3,1.0
17391,JURISPRUDENCIA-SELECIONADA-17391,3,1.6666666666666665
48696,JURISPRUDENCIA-SELECIONADA-48696,3,5.0
144002,JURISPRUDENCIA-SELECIONADA-144002,3,4.666666666666666
48697,JURISPRUDENCIA-SELECIONADA-48697,3,2.333333333333333
21276,JURISPRUDENCIA-SELECIONADA-21276,3,8.0
17812,JURISPRUDENCIA-SELECIONADA-17812,3,6.666666666666667
31665,JURISPRUDENCIA-SELECIONADA-31665,3,5.0
129145,JURISPRUDENCIA-SELECIONADA-129145,3,1.0
52295,JURISPRUDENCIA-SELECIONADA-52295,3,1.6666666666666665
31562,JURISPRUDENCIA-SELECIONADA-31562,3,1.0
18031,JURISPRUDENCIA-SELECIONADA-18031,3,5.0
18033,JURISPRUDENCIA-SELECIONADA-18033,3,2.666666666666667
51881,JURISPRUDENCIA-SELECIONADA-51881,3,2.0
31542,JURISPRUDENCIA-SELECIONADA-31542,3,1.6666666666666665
10044,JURISPRUDENCIA-SELECIONADA-10044,3,2.666666666666667
31535,JURISPRUDENCIA-SELECIONADA-31535,3,4.666666666666666
51918,JURISPRUDENCIA-SELECIONADA-51918,3,1.0
31527,JURISPRUDENCIA-SELECIONADA-31527,3,4.0
141725,JURISPRUDENCIA-SELECIONADA-141725,3,2.0
51947,JURISPRUDENCIA-SELECIONADA-51947,3,1.3333333333333333
31522,JURISPRUDENCIA-SELECIONADA-31522,3,2.0
141602,JURISPRUDENCIA-SELECIONADA-141602,3,3.6666666666666665
31493,JURISPRUDENCIA-SELECIONADA-31493,3,2.666666666666667
141281,JURISPRUDENCIA-SELECIONADA-141281,3,1.0
31489,JURISPRUDENCIA-SELECIONADA-31489,3,6.666666666666667
29922,JURISPRUDENCIA-SELECIONADA-29922,3,2.0
31401,JURISPRUDENCIA-SELECIONADA-31401,3,2.0
21843,JURISPRUDENCIA-SELECIONADA-21843,3,4.0
18080,JURISPRUDENCIA-SELECIONADA-18080,3,5.333333333333333
31551,JURISPRUDENCIA-SELECIONADA-31551,3,2.0
18026,JURISPRUDENCIA-SELECIONADA-18026,3,1.0
31659,JURISPRUDENCIA-SELECIONADA-31659,3,1.0
5153,JURISPRUDENCIA-SELECIONADA-5153,3,1.6666666666666665
31651,JURISPRUDENCIA-SELECIONADA-31651,3,3.6666666666666665
21259,JURISPRUDENCIA-SELECIONADA-21259,3,5.666666666666667
31644,JURISPRUDENCIA-SELECIONADA-31644,3,7.333333333333333
14266,JURISPRUDENCIA-SELECIONADA-14266,3,4.666666666666666
31640,JURISPRUDENCIA-SELECIONADA-31640,3,2.666666666666667
116509,JURISPRUDENCIA-SELECIONADA-116509,3,1.3333333333333333
129318,JURISPRUDENCIA-SELECIONADA-129318,3,1.0
14253,JURISPRUDENCIA-SELECIONADA-14253,3,1.0
127020,JURISPRUDENCIA-SELECIONADA-127020,3,1.0
17958,JURISPRUDENCIA-SELECIONADA-17958,3,2.0
79286,JURISPRUDENCIA-SELECIONADA-79286,3,1.6666666666666665
21813,JURISPRUDENCIA-SELECIONADA-21813,3,2.333333333333333
17964,JURISPRUDENCIA-SELECIONADA-17964,3,1.6666666666666665
71125,JURISPRUDENCIA-SELECIONADA-71125,3,6.0
31596,JURISPRUDENCIA-SELECIONADA-31596,3,4.333333333333334
100365,JURISPRUDENCIA-SELECIONADA-100365,3,1.3333333333333333
31590,JURISPRUDENCIA-SELECIONADA-31590,3,2.666666666666667
31589,JURISPRUDENCIA-SELECIONADA-31589,3,3.6666666666666665
142335,JURISPRUDENCIA-SELECIONADA-142335,3,2.333333333333333
21909,JURISPRUDENCIA-SELECIONADA-21909,3,1.0
9630,JURISPRUDENCIA-SELECIONADA-9630,3,3.0
29902,JURISPRUDENCIA-SELECIONADA-29902,3,2.0
25397,JURISPRUDENCIA-SELECIONADA-25397,3,4.666666666666666
25246,JURISPRUDENCIA-SELECIONADA-25246,3,2.333333333333333
135151,JURISPRUDENCIA-SELECIONADA-135151,3,1.6666666666666665
118430,JURISPRUDENCIA-SELECIONADA-118430,3,2.0
104234,JURISPRUDENCIA-SELECIONADA-104234,3,1.0
13187,JURISPRUDENCIA-SELECIONADA-13187,3,2.333333333333333
97897,JURISPRUDENCIA-SELECIONADA-97897,3,4.0
102559,JURISPRUDENCIA-SELECIONADA-102559,3,1.6666666666666665
8033,JURISPRUDENCIA-SELECIONADA-8033,3,2.333333333333333
134399,JURISPRUDENCIA-SELECIONADA-134399,3,2.666666666666667
97944,JURISPRUDENCIA-SELECIONADA-97944,3,1.3333333333333333
75827,JURISPRUDENCIA-SELECIONADA-75827,3,6.333333333333333
6267,JURISPRUDENCIA-SELECIONADA-6267,3,1.0
123331,JURISPRUDENCIA-SELECIONADA-123331,3,2.333333333333333
63092,JURISPRUDENCIA-SELECIONADA-63092,3,2.0
63194,JURISPRUDENCIA-SELECIONADA-63194,3,1.0
20516,JURISPRUDENCIA-SELECIONADA-20516,3,1.3333333333333333
20523,JURISPRUDENCIA-SELECIONADA-20523,3,6.0
20923,JURISPRUDENCIA-SELECIONADA-20923,3,3.3333333333333335
23136,JURISPRUDENCIA-SELECIONADA-23136,3,1.0
61737,JURISPRUDENCIA-SELECIONADA-61737,3,3.6666666666666665
20225,JURISPRUDENCIA-SELECIONADA-20225,3,3.0
20530,JURISPRUDENCIA-SELECIONADA-20530,3,5.0
135240,JURISPRUDENCIA-SELECIONADA-135240,3,1.6666666666666665
26472,JURISPRUDENCIA-SELECIONADA-26472,3,1.0
974,JURISPRUDENCIA-SELECIONADA-974,3,5.0
60733,JURISPRUDENCIA-SELECIONADA-60733,3,2.0
19617,JURISPRUDENCIA-SELECIONADA-19617,3,2.333333333333333
123416,JURISPRUDENCIA-SELECIONADA-123416,3,4.0
26341,JURISPRUDENCIA-SELECIONADA-26341,3,4.333333333333334
26333,JURISPRUDENCIA-SELECIONADA-26333,3,2.333333333333333
135565,JURISPRUDENCIA-SELECIONADA-135565,3,5.333333333333333
19641,JURISPRUDENCIA-SELECIONADA-19641,3,3.3333333333333335
22156,JURISPRUDENCIA-SELECIONADA-22156,3,4.666666666666666
97435,JURISPRUDENCIA-SELECIONADA-97435,3,3.0
13536,JURISPRUDENCIA-SELECIONADA-13536,3,5.0
61275,JURISPRUDENCIA-SELECIONADA-61275,3,3.6666666666666665
61329,JURISPRUDENCIA-SELECIONADA-61329,3,1.3333333333333333
135350,JURISPRUDENCIA-SELECIONADA-135350,3,3.6666666666666665
61415,JURISPRUDENCIA-SELECIONADA-61415,3,5.333333333333333
22164,JURISPRUDENCIA-SELECIONADA-22164,3,2.0
20209,JURISPRUDENCIA-SELECIONADA-20209,3,1.0
25410,JURISPRUDENCIA-SELECIONADA-25410,3,1.6666666666666665
23103,JURISPRUDENCIA-SELECIONADA-23103,3,3.6666666666666665
22173,JURISPRUDENCIA-SELECIONADA-22173,3,1.6666666666666665
97341,JURISPRUDENCIA-SELECIONADA-97341,3,3.3333333333333335
64193,JURISPRUDENCIA-SELECIONADA-64193,3,4.333333333333334
20613,JURISPRUDENCIA-SELECIONADA-20613,3,4.666666666666666
20615,JURISPRUDENCIA-SELECIONADA-20615,3,3.3333333333333335
20617,JURISPRUDENCIA-SELECIONADA-20617,3,3.6666666666666665
20618,JURISPRUDENCIA-SELECIONADA-20618,3,1.0
65602,JURISPRUDENCIA-SELECIONADA-65602,3,2.666666666666667
98742,JURISPRUDENCIA-SELECIONADA-98742,3,5.0
22833,JURISPRUDENCIA-SELECIONADA-22833,3,4.666666666666666
80336,JURISPRUDENCIA-SELECIONADA-80336,3,4.0
132743,JURISPRUDENCIA-SELECIONADA-132743,3,2.333333333333333
13256,JURISPRUDENCIA-SELECIONADA-13256,3,4.0
80578,JURISPRUDENCIA-SELECIONADA-80578,3,1.3333333333333333
20833,JURISPRUDENCIA-SELECIONADA-20833,3,2.666666666666667
13228,JURISPRUDENCIA-SELECIONADA-13228,3,3.0
20849,JURISPRUDENCIA-SELECIONADA-20849,3,1.6666666666666665
76393,JURISPRUDENCIA-SELECIONADA-76393,3,1.0
22783,JURISPRUDENCIA-SELECIONADA-22783,3,6.333333333333333
80346,JURISPRUDENCIA-SELECIONADA-80346,3,1.6666666666666665
22774,JURISPRUDENCIA-SELECIONADA-22774,3,2.666666666666667
20860,JURISPRUDENCIA-SELECIONADA-20860,3,2.0
22336,JURISPRUDENCIA-SELECIONADA-22336,3,2.666666666666667
132936,JURISPRUDENCIA-SELECIONADA-132936,3,4.666666666666666
13190,JURISPRUDENCIA-SELECIONADA-13190,3,4.666666666666666
20597,JURISPRUDENCIA-SELECIONADA-20597,3,3.3333333333333335
63393,JURISPRUDENCIA-SELECIONADA-63393,3,2.333333333333333
65733,JURISPRUDENCIA-SELECIONADA-65733,3,3.3333333333333335
20557,JURISPRUDENCIA-SELECIONADA-20557,3,2.0
23058,JURISPRUDENCIA-SELECIONADA-23058,3,2.0
63571,JURISPRUDENCIA-SELECIONADA-63571,3,1.6666666666666665
123233,JURISPRUDENCIA-SELECIONADA-123233,3,3.3333333333333335
22281,JURISPRUDENCIA-SELECIONADA-22281,3,1.0
22978,JURISPRUDENCIA-SELECIONADA-22978,3,7.666666666666667
22971,JURISPRUDENCIA-SELECIONADA-22971,3,3.6666666666666665
120601,JURISPRUDENCIA-SELECIONADA-120601,3,1.0
20902,JURISPRUDENCIA-SELECIONADA-20902,3,3.6666666666666665
63631,JURISPRUDENCIA-SELECIONADA-63631,3,1.0
20586,JURISPRUDENCIA-SELECIONADA-20586,3,6.0
98714,JURISPRUDENCIA-SELECIONADA-98714,3,2.0
22917,JURISPRUDENCIA-SELECIONADA-22917,3,2.0
20590,JURISPRUDENCIA-SELECIONADA-20590,3,1.0
22916,JURISPRUDENCIA-SELECIONADA-22916,3,3.0
63725,JURISPRUDENCIA-SELECIONADA-63725,3,1.3333333333333333
20901,JURISPRUDENCIA-SELECIONADA-20901,3,3.6666666666666665
19593,JURISPRUDENCIA-SELECIONADA-19593,3,2.333333333333333
19582,JURISPRUDENCIA-SELECIONADA-19582,3,9.0
21915,JURISPRUDENCIA-SELECIONADA-21915,3,2.333333333333333
123820,JURISPRUDENCIA-SELECIONADA-123820,3,1.3333333333333333
18872,JURISPRUDENCIA-SELECIONADA-18872,3,1.3333333333333333
28986,JURISPRUDENCIA-SELECIONADA-28986,3,3.0
28967,JURISPRUDENCIA-SELECIONADA-28967,3,6.0
18880,JURISPRUDENCIA-SELECIONADA-18880,3,4.0
28947,JURISPRUDENCIA-SELECIONADA-28947,3,3.0
96574,JURISPRUDENCIA-SELECIONADA-96574,3,3.3333333333333335
21073,JURISPRUDENCIA-SELECIONADA-21073,3,1.0
28942,JURISPRUDENCIA-SELECIONADA-28942,3,4.666666666666666
22103,JURISPRUDENCIA-SELECIONADA-22103,3,3.6666666666666665
21052,JURISPRUDENCIA-SELECIONADA-21052,3,2.666666666666667
58024,JURISPRUDENCIA-SELECIONADA-58024,3,4.333333333333334
28921,JURISPRUDENCIA-SELECIONADA-28921,3,2.666666666666667
22106,JURISPRUDENCIA-SELECIONADA-22106,3,1.6666666666666665
58094,JURISPRUDENCIA-SELECIONADA-58094,3,6.333333333333333
21048,JURISPRUDENCIA-SELECIONADA-21048,3,1.0
82277,JURISPRUDENCIA-SELECIONADA-82277,3,2.333333333333333
18933,JURISPRUDENCIA-SELECIONADA-18933,3,5.0
67390,JURISPRUDENCIA-SELECIONADA-67390,3,3.3333333333333335
136395,JURISPRUDENCIA-SELECIONADA-136395,3,2.333333333333333
131282,JURISPRUDENCIA-SELECIONADA-131282,3,1.6666666666666665
105675,JURISPRUDENCIA-SELECIONADA-105675,3,1.3333333333333333
28521,JURISPRUDENCIA-SELECIONADA-28521,3,5.0
57354,JURISPRUDENCIA-SELECIONADA-57354,3,3.0
56121,JURISPRUDENCIA-SELECIONADA-56121,3,3.0
2984,JURISPRUDENCIA-SELECIONADA-2984,3,1.3333333333333333
102678,JURISPRUDENCIA-SELECIONADA-102678,3,2.333333333333333
123862,JURISPRUDENCIA-SELECIONADA-123862,3,3.6666666666666665
