ID,KEY,COUNT,QUERY
31550,JURISPRUDENCIA-SELECIONADA-31550,1,"é vedado aos agentes públicos admitir, prever, incluir ou tolerar, nos atos de convocação, cláusulas ou condições que comprometam e restrinjam o seu caráter competitivo e estabeleçam qualquer circunstância impertinente ou irrelevante para o objeto a ser contratado"
22107,JURISPRUDENCIA-SELECIONADA-22107,1,é vedada a inclusão de exigências 
71433,JURISPRUDENCIA-SELECIONADA-71433,1,é obrigatório o estabelecimento de parâmetros objetivos para análise da comprovação (atestados de capacidade técnico-operacional)
123011,JURISPRUDENCIA-SELECIONADA-123011,1,"é obrigatório o estabelecimento de parâmetros objetivos para análise da comprovação (atestados de capacidade técnico-operacional) de que a licitante já tenha prestado serviços pertinentes e compatíveis em características, quantidades e prazos com o objeto da licitação (art. 30, inciso ii, da lei 8.666/1993"
52185,JURISPRUDENCIA-SELECIONADA-52185,1," ""convênio"" e ""data"""
92994,JURISPRUDENCIA-SELECIONADA-92994,1,"é permitida a acumulação de uma pensão militar com os proventos de disponibilidade, reforma, vencimentos, aposentadoria ou pensão civil"
17330,JURISPRUDENCIA-SELECIONADA-17330,1,é possível a prorrogação contratual emergencial acima de 180 dias
9652,JURISPRUDENCIA-SELECIONADA-9652,1,é possível a utilização de credenciamento
17151,JURISPRUDENCIA-SELECIONADA-17151,1," ""caso fortuito e força maior"""
21059,JURISPRUDENCIA-SELECIONADA-21059,1," ""ata de registro"" e vigência e prorrogação"
20943,JURISPRUDENCIA-SELECIONADA-20943,1," ""ata de registro"" e vigência e prorrogação"
20618,JURISPRUDENCIA-SELECIONADA-20618,1," ""ata de registro"" e vigência e prorrogação"
15106,JURISPRUDENCIA-SELECIONADA-15106,1,é vedada a celebração de convênio ou contrato de repasse com entidades privadas sem fins lucrativos 
22212,JURISPRUDENCIA-SELECIONADA-22212,1,é vedada a exigência cumulativa de capital social mínimo e patrimônio líquido 
34262,JURISPRUDENCIA-SELECIONADA-34262,1,é vedada a exigência de certificado iso
34324,JURISPRUDENCIA-SELECIONADA-34324,1,é vedada a exigência de certificado iso
33938,JURISPRUDENCIA-SELECIONADA-33938,1,"é vedada a exigência de um número mínimo de atestados de capacidade técnica, bastando que a empresa licitante comprove que já realizou o tipo de serviço desejado em pelo menos uma ocasião."
72733,JURISPRUDENCIA-SELECIONADA-72733,1,óbito do responsável após a citação
137717,JURISPRUDENCIA-SELECIONADA-137717,1,órgão federal ata de registro de preço estadual e municipal
28024,JURISPRUDENCIA-SELECIONADA-28024,1,ônus de comprovar a regularidade
145204,JURISPRUDENCIA-SELECIONADA-145204,1,“lei de introdução às normas do direito brasileiro†e “erro grosseiro?590
143862,JURISPRUDENCIA-SELECIONADA-143862,1,“lei de introdução às normas do direito brasileiro†e “erro grosseiro?613
74335,JURISPRUDENCIA-SELECIONADA-74335,1,“lindb†e “responsabilização?707
122805,JURISPRUDENCIA-SELECIONADA-122805,1,“lindb†e “responsabilização?818
122805,JURISPRUDENCIA-SELECIONADA-122805,1,“lindb†e “responsabilização?856
122805,JURISPRUDENCIA-SELECIONADA-122805,1,“lindb†e “responsabilização?939
26351,JURISPRUDENCIA-SELECIONADA-26351,1,"“não existe vedação legal à participação, no mesmo certame licitatório, de empresas do mesmo grupo econômico ou com sócios em relação de parentesco, embora tal situação possa acarretar quebra de isonomia entre as licitantes. a demonstração de fraude à licitação exige a evidenciação do nexo causal entre a conduta das empresas com sócios em comum ou em relação de parentesco e a frustração dos princípios e dos objetivos da licitação.•,1307,305,,,/rest/publico/base/jurisprudencia-selecionada/documento,true,42faced0-ff16-11ed-9bf2-cd0cf323a3b1,termo=%e2%80%9cn%c3%a3o%20existe%20veda%c3%a7%c3%a3o%20legal%20%c3%a0%20participa%c3%a7%c3%a3o%2c%20no%20mesmo%20certame%20licitat%c3%b3rio%2c%20de%20empresas%20do%20mesmo%20grupo%20econ%c3%b4mico%20ou%20com%20s%c3%b3cios%20em%20rela%c3%a7%c3%a3o%20de%20parentesco%2c%20embora%20tal%20situa%c3%a7%c3%a3o%20possa%20acarretar%20quebra%20de%20isonomia%20entre%20as%20licitantes.%20a%20demonstra%c3%a7%c3%a3o%20de%20fraude%20%c3%a0%20licita%c3%a7%c3%a3o%20exige%20a%20evidencia%c3%a7%c3%a3o%20do%20nexo%20causal%20entre%20a%20conduta%20das%20empresas%20com%20s%c3%b3cios%20em%20comum%20ou%20em%20rela%c3%a7%c3%a3o%20de%20parentesco%20e%20a%20frustra%c3%a7%c3%a3o%20dos%20princ%c3%adpios%20e%20dos%20objetivos%20da%20licita%c3%a7%c3%a3o.%e2%80%9d&filtro=&ordenacao=score%20desc"
123214,JURISPRUDENCIA-SELECIONADA-123214,1,“obras†e “pesquisa†
113690,JURISPRUDENCIA-SELECIONADA-113690,1,“sistema s†e “concurso publico?466
125194,JURISPRUDENCIA-SELECIONADA-125194,1,“técnico-profissional†e “vínculo empregatício?2684
125194,JURISPRUDENCIA-SELECIONADA-125194,1,“técnico-profissional†e “vínculo empregatício?382
125194,JURISPRUDENCIA-SELECIONADA-125194,1,“técnico-profissional†e “vínculo empregatício?492
125194,JURISPRUDENCIA-SELECIONADA-125194,1,“técnico-profissional†e “vínculo empregatício?553
125194,JURISPRUDENCIA-SELECIONADA-125194,1,“técnico-profissional†e “vínculo empregatício?610
125194,JURISPRUDENCIA-SELECIONADA-125194,1,“técnico-profissional†e “vínculo empregatício?738
22105,JURISPRUDENCIA-SELECIONADA-22105,1,"“é ilícita a exigência de número mínimo de atestados de capacidade técnica"""
145204,JURISPRUDENCIA-SELECIONADA-145204,1,“lei de introdução às normas do direito brasileiro†e “erro grosseiro?602
138784,JURISPRUDENCIA-SELECIONADA-138784,1,“lei de introdução às normas do direito brasileiro†e “erro grosseiro?588
26516,JURISPRUDENCIA-SELECIONADA-26516,1,ônus e aplicação
143862,JURISPRUDENCIA-SELECIONADA-143862,1,“lei de introdução às normas do direito brasileiro†e “erro grosseiro?543
27881,JURISPRUDENCIA-SELECIONADA-27881,1,ônus e aplicação
27940,JURISPRUDENCIA-SELECIONADA-27940,1,ônus e aplicação
28024,JURISPRUDENCIA-SELECIONADA-28024,1,ônus e aplicação
27860,JURISPRUDENCIA-SELECIONADA-27860,1,ônus e prova
28001,JURISPRUDENCIA-SELECIONADA-28001,1,ônus e prova
17014,JURISPRUDENCIA-SELECIONADA-17014,1,única contratação e srp
101572,JURISPRUDENCIA-SELECIONADA-101572,1,"“admite-se, excepcionalmente, quando se tratar de municípios pequenos e de baixo idh, a aplicação de recursos oriundos dos precatórios do extinto fundef em despesas com merenda, uniforme e instrumentos musicais, não enquadradas como de manutenção e desenvolvimento do ensino, mas importantes para o processo de ensino e aprendizagem•,348,343,,,/rest/publico/base/jurisprudencia-selecionada/documento,false,815f7aa0-d92c-11ed-b904-5739d2e39e91,termo=%e2%80%9cadmite-se%2c%20excepcionalmente%2c%20quando%20se%20tratar%20de%20munic%c3%adpios%20pequenos%20e%20de%20baixo%20idh%2c%20a%20aplica%c3%a7%c3%a3o%20de%20recursos%20oriundos%20dos%20precat%c3%b3rios%20do%20extinto%20fundef%20em%20despesas%20com%20merenda%2c%20uniforme%20e%20instrumentos%20musicais%2c%20n%c3%a3o%20enquadradas%20como%20de%20manuten%c3%a7%c3%a3o%20e%20desenvolvimento%20do%20ensino%2c%20mas%20importantes%20para%20o%20processo%20de%20ensino%20e%20aprendizagem%e2%80%9d&filtro=&ordenacao=score%20desc"
101572,JURISPRUDENCIA-SELECIONADA-101572,1,"“admite-se, excepcionalmente, quando se tratar de municípios pequenos e de baixo idh, a aplicação de recursos oriundos dos precatórios do extinto fundef em despesas com merenda, uniforme e instrumentos musicais, não enquadradas como de manutenção e desenvolvimento do ensino, mas importantes para o processo de ensino e aprendizagem•,371,365,,,/rest/publico/base/jurisprudencia-selecionada/documento,false,815f7aa0-d92c-11ed-b904-5739d2e39e91,termo=%e2%80%9cadmite-se%2c%20excepcionalmente%2c%20quando%20se%20tratar%20de%20munic%c3%adpios%20pequenos%20e%20de%20baixo%20idh%2c%20a%20aplica%c3%a7%c3%a3o%20de%20recursos%20oriundos%20dos%20precat%c3%b3rios%20do%20extinto%20fundef%20em%20despesas%20com%20merenda%2c%20uniforme%20e%20instrumentos%20musicais%2c%20n%c3%a3o%20enquadradas%20como%20de%20manuten%c3%a7%c3%a3o%20e%20desenvolvimento%20do%20ensino%2c%20mas%20importantes%20para%20o%20processo%20de%20ensino%20e%20aprendizagem%e2%80%9d&filtro=&ordenacao=score%20desc"
101572,JURISPRUDENCIA-SELECIONADA-101572,1,"“admite-se, excepcionalmente, quando se tratar de municípios pequenos e de baixo idh, a aplicação de recursos oriundos dos precatórios do extinto fundef em despesas com merenda, uniforme e instrumentos musicais, não enquadradas como de manutenção e desenvolvimento do ensino, mas importantes para o processo de ensino e aprendizagem•,498,491,,,/rest/publico/base/jurisprudencia-selecionada/documento,false,815f7aa0-d92c-11ed-b904-5739d2e39e91,termo=%e2%80%9cadmite-se%2c%20excepcionalmente%2c%20quando%20se%20tratar%20de%20munic%c3%adpios%20pequenos%20e%20de%20baixo%20idh%2c%20a%20aplica%c3%a7%c3%a3o%20de%20recursos%20oriundos%20dos%20precat%c3%b3rios%20do%20extinto%20fundef%20em%20despesas%20com%20merenda%2c%20uniforme%20e%20instrumentos%20musicais%2c%20n%c3%a3o%20enquadradas%20como%20de%20manuten%c3%a7%c3%a3o%20e%20desenvolvimento%20do%20ensino%2c%20mas%20importantes%20para%20o%20processo%20de%20ensino%20e%20aprendizagem%e2%80%9d&filtro=&ordenacao=score%20desc"
63568,JURISPRUDENCIA-SELECIONADA-63568,1,"“contraditório"" e ""sigilo"""
75112,JURISPRUDENCIA-SELECIONADA-75112,1,"“contraditório"" e ""sigilo"""
18274,JURISPRUDENCIA-SELECIONADA-18274,1,“engenharia†e “pregão?471
31659,JURISPRUDENCIA-SELECIONADA-31659,1,“exigência de capital mínimo deve observar o valor estimado de cada item e não o valor global a ser contratado?523
138642,JURISPRUDENCIA-SELECIONADA-138642,1,“lei de introdução às normas do direito brasileiro†e “erro grosseiro?488
138784,JURISPRUDENCIA-SELECIONADA-138784,1,“lei de introdução às normas do direito brasileiro†e “erro grosseiro?535
20482,JURISPRUDENCIA-SELECIONADA-20482,1," ""jazida"" e ""sicro"""
18203,JURISPRUDENCIA-SELECIONADA-18203,1,é obrigatória a emissão de 
25457,JURISPRUDENCIA-SELECIONADA-25457,1,vínculo e licitação
13369,JURISPRUDENCIA-SELECIONADA-13369,1,"é exaustiva a lista de requisitos para habilitação técnica de licitantes previstos no art. 30 da lei 8.666/1993, sendo impossível a definição infralegal de novos requisitos"
62306,JURISPRUDENCIA-SELECIONADA-62306,1, adesao a ata de registro de preço
20610,JURISPRUDENCIA-SELECIONADA-20610,1,é admissível a flexibilização de critério de julgamento da proposta
17331,JURISPRUDENCIA-SELECIONADA-17331,1,"é admitida a reorganização da pessoa jurídica contratada, por meio de cisão, incorporação, fusão, alteração social ou modificação da finalidade ou da estrutura da empresa, desde que: "
32613,JURISPRUDENCIA-SELECIONADA-32613,1," a vinculação ao edital de licitação ou ao termo que a dispensou ou a inexigiu, ao convite e à proposta do licitante vencedor;"
19504,JURISPRUDENCIA-SELECIONADA-19504,1," a participação em concursos públicos, na condição de candidato, de agente que atuou em procedimentos administrativos vinculados ao mesmo certame não se coaduna com o princípio da moralidade pública"
15037,JURISPRUDENCIA-SELECIONADA-15037,1,"é caracterizado como desvio de finalidade institucional a celebração de ajustes pelas entidades do sistema 's', cujo objeto não guarde relação com seus objetivos institucionais"
47604,JURISPRUDENCIA-SELECIONADA-47604,1,é de competência do pregoeiro e da autoridade que homologa
73881,JURISPRUDENCIA-SELECIONADA-73881,1,"é ilegal a acumulação de pensão militar com vencimentos decorrentes do exercício de dois cargos públicos, ainda que estes sejam legalmente acumuláveis "
34240,JURISPRUDENCIA-SELECIONADA-34240,1,é obrigatória a admissão da adjudicação por item e não por preço global
31788,JURISPRUDENCIA-SELECIONADA-31788,1,é ilegal a admissão de servidor quando a nomeação deste ocorrer fora do prazo de validade do concurso
122027,JURISPRUDENCIA-SELECIONADA-122027,1,é ilegal a exigência de notas fiscais
16991,JURISPRUDENCIA-SELECIONADA-16991,1,é ilegal a exigência de notas fiscais
58331,JURISPRUDENCIA-SELECIONADA-58331,1,"é ilegal a exigência de quitação de anuidades do crea para fins de habilitação, pois o art. 30, inciso i, da lei 8.666/1993 exige apenas o registro na entidade"
18025,JURISPRUDENCIA-SELECIONADA-18025,1,"é ilegal a fixação de contrato sem definição de quantidades e de prazo de vigência, bem assim com vigência retroativa."
29516,JURISPRUDENCIA-SELECIONADA-29516,1,"é ilegal a previsão editalícia para que os licitantes apresentem certificação iso 9001, iec 60950, cispr, registro no inpi e comprovação de estar o equipamento incluído na relação do ppb (processo produtivo básico)"
30953,JURISPRUDENCIA-SELECIONADA-30953,1,é ilegal e restringe a competitividade do certame licitatório a exigência de documentos de habilitação além daqueles previstos nos arts. 27 a 31 da lei 8.666/1993
68510,JURISPRUDENCIA-SELECIONADA-68510,1,âmbito e suspensão temporária
17255,JURISPRUDENCIA-SELECIONADA-17255,1,álea extraordinária do reequilíbrio econômico-financeiro e força maior
17255,JURISPRUDENCIA-SELECIONADA-17255,1,álea econômica extraordinária e reequilíbrio
17255,JURISPRUDENCIA-SELECIONADA-17255,1,álea econômica extraordinária e extracontratual
18038,JURISPRUDENCIA-SELECIONADA-18038,1, atesto a distancia
82565,JURISPRUDENCIA-SELECIONADA-82565,1, atestado de capacidade técnica por serviços e não  objeto
31682,JURISPRUDENCIA-SELECIONADA-31682,1,vínculo e licitação
59438,JURISPRUDENCIA-SELECIONADA-59438,1, atestado de capacidade técnica por serviços e não  objeto
20860,JURISPRUDENCIA-SELECIONADA-20860,1, ata de registro de preços  e município e adesão 
31220,JURISPRUDENCIA-SELECIONADA-31220,1, antecipação  e despesas
119633,JURISPRUDENCIA-SELECIONADA-119633,1, alteração de edital  e licitação 
95375,JURISPRUDENCIA-SELECIONADA-95375,1, adotada a cotação mínima e não a mediana ou a média
95375,JURISPRUDENCIA-SELECIONADA-95375,1, adotada a cotação mínima 
25394,JURISPRUDENCIA-SELECIONADA-25394,1," admitindo-se a ""substituição por profissionais de experiência equivalente ou superior"""
144236,JURISPRUDENCIA-SELECIONADA-144236,1,vínculo e tempo
80979,JURISPRUDENCIA-SELECIONADA-80979,1,vínculo profissional e comprovação
35432,JURISPRUDENCIA-SELECIONADA-35432,1,zelo com a coisa pública
21054,JURISPRUDENCIA-SELECIONADA-21054,1,§ 3º e art. 48 e nova documentação 
50709,JURISPRUDENCIA-SELECIONADA-50709,1, aditivos de valores superiores a 25%
95991,JURISPRUDENCIA-SELECIONADA-95991,1,"é indevida a aceitação pelo pregoeiro, na fase de negociação posterior à disputa de lances, de majoração de preço unitário de item definido na etapa de lances,"
20595,JURISPRUDENCIA-SELECIONADA-20595,1,"é indevida a desclassificação de licitantes em razão da ausência de informações na proposta que possam ser supridas pela diligência prevista no art. 43, § 3º, da lei de licitações. "
18309,JURISPRUDENCIA-SELECIONADA-18309,1,é indevida a desclassificação de licitantes por questão formal irrelevante.
128212,JURISPRUDENCIA-SELECIONADA-128212,1,é irregular a exigência de que a atestação de capacidade técnico-operacional de empresa participante de certame licitatório seja registrada ou averbada junto ao crea
18316,JURISPRUDENCIA-SELECIONADA-18316,1," ""serviço social autônomo"" e ""regulamento"""
19340,JURISPRUDENCIA-SELECIONADA-19340,1," ""restos a pagar"""
51921,JURISPRUDENCIA-SELECIONADA-51921,1,"é irregular o pagamento de adicional de deslocamento aos locais de embarque e desembarque a servidores que utilizam veículo oficial para tais deslocamentos, pois tal ocorrência configura pagamento indenizatório sem a correspondente despesa que deveria lhe dar causa."
56055,JURISPRUDENCIA-SELECIONADA-56055,1,"é irregular o uso da modalidade pregão para licitação de obra, sendo permitido nas contratações de serviços comuns de engenharia."
96736,JURISPRUDENCIA-SELECIONADA-96736,1," ""qualificação"" e ""terceirização"""
21834,JURISPRUDENCIA-SELECIONADA-21834,1,"é irregular, para fins de habilitação técnico-profissional, a exigência de que o responsável técnico"
22155,JURISPRUDENCIA-SELECIONADA-22155,1," ""qualificação"" e ""terceirização"""
12489,JURISPRUDENCIA-SELECIONADA-12489,1,é juridicamente possível o tcu julgar as contas de pessoas jurídicas privadas responsáveis por danos cometidos ao erário.
34808,JURISPRUDENCIA-SELECIONADA-34808,1,é juridicamente possível o tcu julgar as contas de pessoas jurídicas privadas responsáveis por danos cometidos ao erário.
14060,JURISPRUDENCIA-SELECIONADA-14060,1,é legal a exigencia de qualificação ambiental
13578,JURISPRUDENCIA-SELECIONADA-13578,1,é legítima a adoção da licitação por lotes formados com elementos de mesma característica
21868,JURISPRUDENCIA-SELECIONADA-21868,1,é legítima a aquisição de tablet produzido por fabricante específico quando comprovado que apenas determinado equipamento é compatível com outros equipamentos e sistemas previamente adquiridos pela administração
131880,JURISPRUDENCIA-SELECIONADA-131880,1,é licita a admissão
131880,JURISPRUDENCIA-SELECIONADA-131880,1,"é lícita a admissão da juntada de documentos, durante as fases "
17359,JURISPRUDENCIA-SELECIONADA-17359,1," ""prazo"" e ""proposta"""
115733,JURISPRUDENCIA-SELECIONADA-115733,1,"é irregular a exigência de que a atestação de capacidade técnico-operacional de empresa participante de certame licitatório seja registrada ou averbada junto ao crea, uma vez que o art. 55 da resolução-confea 1.025/2009 veda a emissão de certidão de acervo técnico (cat) em nome de pessoa jurídica. "
128212,JURISPRUDENCIA-SELECIONADA-128212,1,é irregular a exigência de que a atestação de capacidade técnico-operacional de empresa participante
230,JURISPRUDENCIA-SELECIONADA-LEGADA-230,1,"é indevida a despesa decorrente de multas moratórias aplicadas entre órgãos integrantes da administração pública e entidades a ela vinculadas, pertencentes à união, aos estados, ao distrito federal ou aos municípios, quando inexistir norma legal autorizativa."
82565,JURISPRUDENCIA-SELECIONADA-82565,1,é irregular a exigência de atestado de capacidade técnica com quantitativo mínimo superior a 50% do quantitativo de bens e serviços que se pretende 
33068,JURISPRUDENCIA-SELECIONADA-33068,1,é indevida a exigência de comprovação de capital integralizado para fins de habilitação.
116633,JURISPRUDENCIA-SELECIONADA-116633,1,é indevida a fixação de salários
15814,JURISPRUDENCIA-SELECIONADA-15814,1,"é indevida a fixação e percentuais, ainda que mínimos, para encargos sociais"
15814,JURISPRUDENCIA-SELECIONADA-15814,1,"é indevida a fixação, nos editais de licitação, de percentuais, ainda que mínimos, para encargos sociais e trabalhistas. a administração pública não está vinculada ao cumprimento de cláusulas de convenções coletivas de trabalho, excetuadas as alusivas às obrigações trabalhistas. "
33686,JURISPRUDENCIA-SELECIONADA-33686,1,é indevido o pagamento de diárias nos deslocamentos da residência para o local de trabalho
27015,JURISPRUDENCIA-SELECIONADA-27015,1,"é ineficaz o ato praticado por advogado sem procuração nos autos, restando impedido o conhecimento de peça recursal nessa situação, em virtude de vício na representação processual."
13540,JURISPRUDENCIA-SELECIONADA-13540,1,é inerente ao poder executivo a perspectiva constitucional de reger as políticas pública
111316,JURISPRUDENCIA-SELECIONADA-111316,1,é irregular a aceitação de atestado emitido por pessoa física
11598,JURISPRUDENCIA-SELECIONADA-11598,1, a complexidade da fiscalização
62787,JURISPRUDENCIA-SELECIONADA-62787,1,é irregular a desclassificação
20611,JURISPRUDENCIA-SELECIONADA-20611,1,é irregular a desclassificação de empresa licitante
18186,JURISPRUDENCIA-SELECIONADA-18186,1," ""vedada a prorrogação"""
120473,JURISPRUDENCIA-SELECIONADA-120473,1,"é irregular a exigência de atendimento a normas técnicas da abnt, declarações de qualidade, certificações, laudos técnicos e certificados de conformidade sem a demonstração da essencialidade"
42972,JURISPRUDENCIA-SELECIONADA-42972,1," ""técnica e preço"""
70421,JURISPRUDENCIA-SELECIONADA-70421,1,é irregular a exigência de atestado de capacidade técnica com quantitativo mínimo superior a 50% do quantitativo de bens e serviços que se pretende 
120043,JURISPRUDENCIA-SELECIONADA-120043,1,valor débito e citação
34945,JURISPRUDENCIA-SELECIONADA-34945,1,valor da multa aplicada pelo tcu a gestores
18069,JURISPRUDENCIA-SELECIONADA-18069,1, regularidade fiscal e pagamento
28920,JURISPRUDENCIA-SELECIONADA-28920,1,termo e referencia
18409,JURISPRUDENCIA-SELECIONADA-18409,1,termo de aditamento deve ser providenciado até o término da vigência da avença originária
31734,JURISPRUDENCIA-SELECIONADA-31734,1, pontos de função e horas
17226,JURISPRUDENCIA-SELECIONADA-17226,1,termo de e apostilamento
58195,JURISPRUDENCIA-SELECIONADA-58195,1,termo de referência e dispensa de licitação
61425,JURISPRUDENCIA-SELECIONADA-61425,1,termo de referência e edital
29372,JURISPRUDENCIA-SELECIONADA-29372,1,termo de referência e estudo técnico preliminar
133729,JURISPRUDENCIA-SELECIONADA-133729,1,termo e aditivo
130264,JURISPRUDENCIA-SELECIONADA-130264,1,termo e referência e elaboração
18241,JURISPRUDENCIA-SELECIONADA-18241,1," pregão, o orçamento nao obrigatorio"
70419,JURISPRUDENCIA-SELECIONADA-70419,1,termo e referência e elaboração
147429,JURISPRUDENCIA-SELECIONADA-147429,1,termo inicial da prescrição e resolução 344/2022
21800,JURISPRUDENCIA-SELECIONADA-21800,1,termos de abertura e de encerramento
31872,JURISPRUDENCIA-SELECIONADA-31872,1, pensão de ex-combatente e incapacidade
115455,JURISPRUDENCIA-SELECIONADA-115455,1,teto  e cnj
29633,JURISPRUDENCIA-SELECIONADA-29633,1,teto  e cnj
117201,JURISPRUDENCIA-SELECIONADA-117201,1,teto constitucional e pensão
21800,JURISPRUDENCIA-SELECIONADA-21800,1,termo de abertura e livro diário
21800,JURISPRUDENCIA-SELECIONADA-21800,1,termo de abertura e encerramento
21800,JURISPRUDENCIA-SELECIONADA-21800,1,termo de abertura e de encerramento
17117,JURISPRUDENCIA-SELECIONADA-17117,1,termo contratual e prazo de execução
15072,JURISPRUDENCIA-SELECIONADA-15072,1, prazo de vigência e convênio
18043,JURISPRUDENCIA-SELECIONADA-18043,1,termo aditivo e acréscimo
18936,JURISPRUDENCIA-SELECIONADA-18936,1,termo aditivo e acréscimo
18043,JURISPRUDENCIA-SELECIONADA-18043,1,termo aditivo e formalização
29011,JURISPRUDENCIA-SELECIONADA-29011,1,termo aditivo e pesquisa e preço
693,JURISPRUDENCIA-SELECIONADA-693,1,termo aditivo e prazo
18043,JURISPRUDENCIA-SELECIONADA-18043,1,termo aditivo e prorrogação
31102,JURISPRUDENCIA-SELECIONADA-31102,1,termo aditivo e prorrogação
23086,JURISPRUDENCIA-SELECIONADA-23086,1,termo aditivo e responsabilidade
31101,JURISPRUDENCIA-SELECIONADA-31101,1,termo aditivo e término de vigência
13657,JURISPRUDENCIA-SELECIONADA-13657,1,termo aditivo e vantajosidade
59318,JURISPRUDENCIA-SELECIONADA-59318,1,termo aditivo e vinculação ao instrumento convocatório
40942,JURISPRUDENCIA-SELECIONADA-40942,1,termo adj de adj referência e vinculação
32994,JURISPRUDENCIA-SELECIONADA-32994,1, pontuação mínima e técnica e preço
31535,JURISPRUDENCIA-SELECIONADA-31535,1,termo adj2 cooperação e licitação
46988,JURISPRUDENCIA-SELECIONADA-46988,1,teto constitucional e pensão e militar
73235,JURISPRUDENCIA-SELECIONADA-73235,1,teto e acumulação de cargos
33624,JURISPRUDENCIA-SELECIONADA-33624,1,teto e acumulação e pensões
15786,JURISPRUDENCIA-SELECIONADA-15786,1,tomada de contas especial e parcelamento
15771,JURISPRUDENCIA-SELECIONADA-15771,1,tomada de contas especial e prestação de contas
67781,JURISPRUDENCIA-SELECIONADA-67781,1,tomada de contas especial sem a necessidade de realizar o julgamento de contas
15885,JURISPRUDENCIA-SELECIONADA-15885,1, parcelas de maior relevância  e capacidade técnica  e exigência de quantitativos
20941,JURISPRUDENCIA-SELECIONADA-20941,1,tomada de preço  e diario oficial do estado
33800,JURISPRUDENCIA-SELECIONADA-33800,1,tomada e contas e especial
40800,JURISPRUDENCIA-SELECIONADA-40800,1,tomada e contas e especial
13116,JURISPRUDENCIA-SELECIONADA-13116,1,tomada e contas e especial e irregular
61737,JURISPRUDENCIA-SELECIONADA-61737,1,tomada e contas e especial e nexo e causalidade
39205,JURISPRUDENCIA-SELECIONADA-39205,1," pagamento à vista  ou parcelado e ""à vista"" e ""alienação"""
26478,JURISPRUDENCIA-SELECIONADA-26478,1,tomada e contas e especial e prescrição
26480,JURISPRUDENCIA-SELECIONADA-26480,1,tomada e contas e especial e prescrição
5954,JURISPRUDENCIA-SELECIONADA-5954,1,tomada e contas e especial e prescrição
27831,JURISPRUDENCIA-SELECIONADA-27831,1,tomada e contas e gestão
135564,JURISPRUDENCIA-SELECIONADA-135564,1,tomada e contas e ordinária
15745,JURISPRUDENCIA-SELECIONADA-15745,1,tomada e contas e ordinária
146081,JURISPRUDENCIA-SELECIONADA-146081,1,tomada de contas especial e prescrição e fase interna
35497,JURISPRUDENCIA-SELECIONADA-35497,1,tomada de contas especial e gestor sucessor nao omisso
52476,JURISPRUDENCIA-SELECIONADA-52476,1,teto e acumulação e pensões
1319,JURISPRUDENCIA-SELECIONADA-1319,1,tomada de contas especial  e inquisitorial
73103,JURISPRUDENCIA-SELECIONADA-73103,1,teto e constitucional e isoladamente
61275,JURISPRUDENCIA-SELECIONADA-61275,1,teto e pensão
28575,JURISPRUDENCIA-SELECIONADA-28575,1,teto e pensão e redutor e §7º
20971,JURISPRUDENCIA-SELECIONADA-20971,1,tipo de licitação técnica e preço 
20970,JURISPRUDENCIA-SELECIONADA-20970,1,tipo técnica e preço
42972,JURISPRUDENCIA-SELECIONADA-42972,1,tipo técnica e preço
54765,JURISPRUDENCIA-SELECIONADA-54765,1,tipo técnica e preço
72884,JURISPRUDENCIA-SELECIONADA-72884,1,tipo técnica e preço
18203,JURISPRUDENCIA-SELECIONADA-18203,1, parecer jurídico  e dispensa
30094,JURISPRUDENCIA-SELECIONADA-30094,1,"todavia, a título de racionalidade administrativa"
14484,JURISPRUDENCIA-SELECIONADA-14484,1,todo o processo e sua respectiva documentação esteja disponível
25403,JURISPRUDENCIA-SELECIONADA-25403,1,tomada de contas e arquivamento e longo
25584,JURISPRUDENCIA-SELECIONADA-25584,1,tomada de contas e arquivamento e longo
34120,JURISPRUDENCIA-SELECIONADA-34120,1,tomada de contas e arquivamento e longo
34767,JURISPRUDENCIA-SELECIONADA-34767,1,tomada de contas e arquivamento e outras medidas
21800,JURISPRUDENCIA-SELECIONADA-21800,1,termo abertura e encerramento
45326,JURISPRUDENCIA-SELECIONADA-45326,1,terceiro  e interessado
146081,JURISPRUDENCIA-SELECIONADA-146081,1,tomada e contas e prescrição e intercorrente
117249,JURISPRUDENCIA-SELECIONADA-117249,1,tempo residual e quintos
113359,JURISPRUDENCIA-SELECIONADA-113359,1,tempo e especial e conversão e comum
3580,JURISPRUDENCIA-SELECIONADA-3580,1,tempo e especial e conversão e comum
18357,JURISPRUDENCIA-SELECIONADA-18357,1, prorrogação e contrato e emergência 
136402,JURISPRUDENCIA-SELECIONADA-136402,1,tempo e notificação
145098,JURISPRUDENCIA-SELECIONADA-145098,1,tempo e residual 
106627,JURISPRUDENCIA-SELECIONADA-106627,1,tempo para aposentadoria e disponibilidade
23344,JURISPRUDENCIA-SELECIONADA-23344,1,tempo para aposentadoria e disponibilidade
130710,JURISPRUDENCIA-SELECIONADA-130710,1,tempo residual e quintos
16958,JURISPRUDENCIA-SELECIONADA-16958,1,terceiro  e interessado
35654,JURISPRUDENCIA-SELECIONADA-35654,1, prorrogação e contratação direta
20627,JURISPRUDENCIA-SELECIONADA-20627,1, projeto básico e executivo
1687,JURISPRUDENCIA-SELECIONADA-1687,1,terceirizacao e saude
1987,JURISPRUDENCIA-SELECIONADA-1987,1,terceirizacao e saude
